distance_m,elevation_m
101.987234675047,11.5443754196167
102.319440651187,11.5342855453491
102.651646627327,11.5141077041625
102.983852603468,11.5040187835693
103.316058579608,11.4939289093017
103.648264555748,11.4787940979003
103.980470531888,11.4702529907226
104.312676508029,11.4635725021362
104.644882484169,11.445083618164
104.977088460309,11.4401369094848
105.309294436449,11.4332180023193
105.641500412589,11.4060316085815
105.97370638873,11.3929500579833
106.30591236487,11.3828611373901
106.63811834101,11.3545970916748
106.97032431715,11.3486146926879
107.30253029329,11.3386125564575
107.634736269431,11.3218374252319
107.966942245571,11.3218364715576
108.299148221711,11.3218345642089
108.631354197851,11.325059890747
108.963560173992,11.3350582122802
109.295766150132,11.3450574874877
109.627972126272,11.3650550842285
109.960178102412,11.375054359436
110.292384078552,11.3850536346435
110.624590054693,11.3950510025024
110.956796030833,11.4050502777099
111.289002006973,11.4126234054565
111.621207983113,11.4250469207763
111.953413959254,11.4350461959838
112.285619935394,11.4418153762817
112.617825911534,11.4550428390502
112.950031887674,11.4650421142578
113.282237863814,11.471809387207
113.614443839955,11.4818077087402
113.946649816095,11.4850368499755
114.278855792235,11.4950361251831
114.611061768375,11.5018043518066
114.943267744516,11.5018014907836
115.275473720656,11.5018005371093
115.607679696796,11.501799583435
115.939885672936,11.5017967224121
116.272091649076,11.5017957687377
116.604297625217,11.5017938613891
116.936503601357,11.5017919540405
117.268709577497,11.5017910003662
117.600915553637,11.5017890930175
117.933121529778,11.5017871856689
118.265327505918,11.5017852783203
118.597533482058,11.4985513687133
118.929739458198,11.4917812347412
119.261945434338,11.4917802810668
119.594151410479,11.4917793273925
119.926357386619,11.4919633865356
120.258563362759,11.4954624176025
120.590769338899,11.5020189285278
120.922975315039,11.5159378051757
121.25518129118,11.5256948471069
121.58738726732,11.5317697525024
121.91959324346,11.5330476760864
122.2517992196,11.5331344604492
122.584005195741,11.5332202911376
122.916211171881,11.5417613983154
123.248417148021,11.5417594909667
123.580623124161,11.5417585372924
123.912829100301,11.5417556762695
124.245035076442,11.544991493225
124.577241052582,11.5517539978027
124.909447028722,11.5517511367797
125.241653004862,11.5517501831054
125.573858981003,11.5517492294311
125.906064957143,11.5517463684082
126.238270933283,11.5517454147338
126.570476909423,11.5549821853637
126.902682885563,11.5617418289184
127.234888861704,11.5649795532226
127.567094837844,11.5717391967773
127.899300813984,11.5717372894287
128.231506790124,11.57173538208
128.563712766265,11.5717344284057
128.895918742405,11.5717315673828
129.228124718545,11.5717306137084
129.560330694685,11.5749702453613
129.892536670825,11.5849676132202
130.224742646966,11.5917263031005
130.556948623106,11.594967842102
130.889154599246,11.6149635314941
131.221360575386,11.6249628067016
131.553566551527,11.631718635559
131.885772527667,11.6381940841674
132.217978503807,11.6449584960937
132.550184479947,11.6533241271972
132.882390456087,11.6716709136962
133.214596432228,11.6849555969238
133.546802408368,11.6934347152709
133.879008384508,11.713487625122
134.211214360648,11.7205266952514
134.543420336788,11.730613708496
134.875626312929,11.750786781311
135.207832289069,11.7589492797851
135.540038265209,11.7649450302124
